gene	WT_0.5mM	WT_10mM	arp6_0.5mM	arp6_10mM	cluster_5_pearson	cluster_5_pearson_color
AT5G63600	1.2496709889899802	0.017012914851492093	0.03993769489985708	-1.3066215987413294	3	#BEBADA
AT5G13510	-1.1665834588655848	0.43559887869283964	-0.4972121439643789	1.2281967241371226	2	#FFFFB3
AT2G18290	0.9745812515101037	0.03766563670239467	-1.3660973466778963	0.353850458465398	5	#80B1D3
AT4G36250	-0.3271675819020742	-0.4737490427729662	-0.6077778057530462	1.4086944304280862	2	#FFFFB3
AT5G26290	1.398030793352388	0.04442894697140666	-0.22644742054560252	-1.2160123197781916	3	#BEBADA
AT3G27830	0.041935707484220285	1.1506397939003556	-1.3373749279814093	0.1447994265968326	4	#FB8072
AT5G10510	0.9769190808154684	0.08257400001619215	0.07423041142197212	-1.1337234922536323	3	#BEBADA
AT3G56650	-1.0297274965417558	-0.527259185314484	0.11567596105413787	1.4413107208021023	2	#FFFFB3
AT5G58310	-0.9257958291823727	-0.7338615027427468	0.2849458052209726	1.374711526704147	2	#FFFFB3
AT5G58260	-1.1344649740713177	-0.3578619084504555	0.07144984099911933	1.420877041522655	2	#FFFFB3
AT3G63490	-1.1162559583056064	-0.23179126110511833	-0.1212635008813897	1.469310720292114	2	#FFFFB3
AT5G21940	0.12770911651572367	1.2173532991699434	-1.1754703407396152	-0.1695920749460527	4	#FB8072
AT1G76550	-0.3070748509599509	-0.958616563997123	1.4476435878378915	-0.18195217288081628	1	#8DD3C7
ATCG01180	0.08922048700242395	-0.1271331059002589	0.9272125564068426	-0.8892999375090083	3	#BEBADA
AT3G02910	-0.36012337056163096	-0.9617036063998945	1.497331838167735	-0.17550486120621014	1	#8DD3C7
AT3G15190	-0.9399525441660022	0.8481248463777209	-0.8777599380629711	0.9695876358512547	4	#FB8072
AT2G36870	-0.8295578323162462	-0.5503390937180402	-0.0234561247103388	1.4033530507446252	2	#FFFFB3
AT3G18680	0.08927288508666494	1.3042711520482075	-1.2947143288011425	-0.0988297083337289	4	#FB8072
AT4G30140	0.23241596473069662	1.207609787196413	-1.2219353874018144	-0.21809036452529684	4	#FB8072
AT4G28660	-1.0793770633439612	0.2593602510322415	-0.42503653824737525	1.245053350559095	2	#FFFFB3
AT1G67330	-0.2969003836513333	-1.017427075932853	1.3669522939067327	-0.052624834322545604	1	#8DD3C7
AT2G35450	-0.6160164513001563	-0.49881072829891293	-0.2760837755357972	1.3909109551348673	2	#FFFFB3
AT3G01205	-0.3576938177144586	-0.9620818478592421	1.4966827670122589	-0.17690710143855914	1	#8DD3C7
AT1G50320	-1.1221495369383965	-0.25029869797639626	-0.08420999779680612	1.4566582327115971	2	#FFFFB3
AT1G21313	0.6025789913244348	1.125117473671508	-0.45786149556028544	-1.2698349694356565	5	#80B1D3
AT1G09340	-1.0250208012806707	0.27983784029462194	-0.3721190813249717	1.1173020423110187	2	#FFFFB3
AT3G53420	-1.2399579102951708	-0.018565611755755242	0.024189740167811353	1.234333781883117	2	#FFFFB3
AT3G62750	0.9555423373221567	0.8479713487748386	-1.1466843331707257	-0.6568293529262689	5	#80B1D3
AT4G09350	-0.805109995202788	-0.5501630851871918	-0.12341911486345511	1.4786921952534353	2	#FFFFB3
AT2G36950	0.20404731730569886	0.7943535161160226	0.16168229263505665	-1.1600831260567779	3	#BEBADA
AT2G21660	-1.1589215878884855	0.5799064943068761	-0.43063612123073175	1.0096512148123427	2	#FFFFB3
AT1G70260	-0.5142861085913034	-1.0650277375319062	1.4260839410063773	0.15322990511683238	1	#8DD3C7
AT4G17040	-0.8585398424862725	-0.5385376938055411	-0.04977138070260418	1.4468489169944199	2	#FFFFB3
AT2G05520	-0.7239783484471064	-0.004887836364790482	-0.5207007722867224	1.2495669570986185	2	#FFFFB3
AT4G37540	0.13220574145699235	1.2836925842200138	-1.2373520932902693	-0.17854623238673767	4	#FB8072
AT2G37470	-0.6650847433329459	-0.545763129957702	-0.09437047170443444	1.305218344995084	2	#FFFFB3
AT1G19150	-0.15938548294248395	1.3878174442014295	-1.192422466679036	-0.03600949457990851	4	#FB8072
AT4G20960	0.7714791317277222	1.0318220080494283	-1.282049748277982	-0.5212513914991683	5	#80B1D3
AT1G56500	-0.9048362471944535	0.6901708316933844	-0.7193137069740897	0.93397912247516	4	#FB8072
AT5G05200	-0.847794353596174	-0.5388729780874586	-0.054271442853944814	1.4409387745375752	2	#FFFFB3
AT4G14270	-0.7203837524989117	-0.32122728430357855	-0.3086308157065781	1.3502418525090676	2	#FFFFB3
AT1G32220	-0.7711032076909632	-0.22932120957973243	-0.2498221615365687	1.250246578807265	2	#FFFFB3
AT4G38340	-0.4265813852785013	-1.2253937892503213	1.3530520586564907	0.2989231158723312	1	#8DD3C7
AT3G11330	1.1235879423630086	0.3448815766516517	-0.06599822849364072	-1.40247129052102	3	#BEBADA
AT1G05260	1.016516188102288	0.3968463703623864	-0.23926821161077852	-1.1740943468538956	5	#80B1D3
AT3G25719	-0.887645893742208	-0.9097849170064304	1.3134649898223276	0.4839658209263107	1	#8DD3C7
AT3G08770	-0.5704624906042468	-0.525577929767269	-0.2037928876676734	1.2998333080391893	2	#FFFFB3
AT4G38770	-1.2583721573115152	-0.07369936599799089	0.1270705048141286	1.2050010184953783	2	#FFFFB3
AT1G16170	-0.8949370414281841	-0.8445223342700685	0.4025683622855719	1.3368910134126797	2	#FFFFB3
AT1G52000	-0.9229588613008799	-0.9133202547863286	0.6209101810642473	1.2153689350229613	2	#FFFFB3
AT4G18370	-0.768416130652033	-0.43810285948520533	-0.301940332294036	1.508459322431276	2	#FFFFB3
AT3G61470	-1.0138764287139876	0.21710870417687006	-0.4056363248563023	1.2024040493934194	2	#FFFFB3
AT5G24280	-0.4243780281358345	-0.7367142516726976	1.2410652236951116	-0.07997294388657948	1	#8DD3C7
AT5G49480	0.7435073069262362	0.9188438644176917	-0.5287807365970244	-1.1335704347469042	5	#80B1D3
AT3G15950	1.0314348235441058	0.4254760387263294	-0.12337385729123473	-1.3335370049792012	5	#80B1D3
AT5G16400	-0.9786114165143371	-0.32845292169081286	-0.12012898766707829	1.4271933258722291	2	#FFFFB3
AT5G10170	-0.18939107149462042	-0.9678086311351205	1.3831313365168405	-0.22593163388709814	1	#8DD3C7
AT5G56040	0.960017880445755	0.25643948441109254	0.08281151894419021	-1.2992688838010387	3	#BEBADA
AT3G02690	0.7762831735558805	0.9567349245879879	-1.3305919254224645	-0.40242617272140346	5	#80B1D3
AT5G46110	-1.1072956971842909	0.055141527799955264	-0.27993440567494554	1.332088575059283	2	#FFFFB3
AT1G27921	1.0852107821843506	0.6636625338400728	-0.4459571989462596	-1.3029161170781636	5	#80B1D3
AT1G28680	-0.26530332675657237	-0.8125358968753238	1.3955023143475873	-0.3176630907156904	1	#8DD3C7
AT2G29750	1.0486935053087119	0.14080568414390876	0.1166115421912952	-1.3061107316439162	3	#BEBADA
AT5G44610	-0.7572728202253463	-0.7361134299598826	1.4141424370729259	0.07924381311230407	1	#8DD3C7
AT5G45670	-0.7338337536400875	-0.8960445644284418	0.2646000617921533	1.3652782562763746	2	#FFFFB3
AT2G41950	-0.5843845452715749	-0.7240148733748109	-0.10105807520229887	1.4094574938486848	2	#FFFFB3
AT1G21450	0.6267931397230985	0.20780631155544907	0.47552274961358626	-1.3101222008921318	3	#BEBADA
AT5G22580	-0.9488833169627652	-0.6660872506850265	0.3031006907928452	1.311869876854946	2	#FFFFB3
AT1G76100	-0.4111504916468349	0.7688705099157093	-1.0613346813591438	0.7036146630902682	4	#FB8072
AT2G27290	0.5615286406877403	1.0290318825146576	-1.4015087481566029	-0.18905177504579568	5	#80B1D3
AT1G78850	-0.036687117682227495	1.4487107176626755	-1.0569474483068533	-0.35507615167359585	4	#FB8072
AT3G10710	-0.3979564476918962	-1.056221189060219	1.4738326145814753	-0.019654977829361056	1	#8DD3C7
AT4G24120	0.8548540703796806	0.38697455317088597	0.14075283730267363	-1.3825814608532405	3	#BEBADA
AT4G00430	-0.9269026307548409	-0.38030205469375433	-0.17600201024248327	1.4832066956910777	2	#FFFFB3
AT3G01420	0.9068362021759055	0.31493311058580015	-0.0067311445490800675	-1.215038168212625	5	#80B1D3
AT2G29180	0.6167654684619304	1.199476760121347	-1.18841251189194	-0.627829716691337	5	#80B1D3
AT3G61870	-1.2720555373961386	0.07155615889157103	-0.05493373123595966	1.2554331097405282	2	#FFFFB3
AT2G17972	-0.2257338723497801	-0.3831529743646427	-0.6458022156262474	1.254689062340671	2	#FFFFB3
AT1G25550	0.5539722878508551	0.9253252530177882	-1.2866791389930219	-0.19261840187562257	5	#80B1D3
AT2G42530	-0.9520798089668155	-0.8074121249464071	0.46653950466196525	1.292952429251257	2	#FFFFB3
AT5G15680	1.00533847402965	0.13961428810332474	0.19252999219446984	-1.3374827543274437	3	#BEBADA
AT1G18980	-0.4624096151058582	-1.1629881802454103	1.330985371013506	0.29441242433776227	1	#8DD3C7
AT1G15125	0.5010475950464475	0.6308743803557275	-0.20770686207656638	-0.9242151133256082	5	#80B1D3
AT3G59930	-1.0502586181461802	0.205570559470899	-0.4487565366033785	1.2934445952786604	2	#FFFFB3
AT3G52930	-0.18239111527744648	-0.8872150736224113	1.327050625017547	-0.2574444361176891	1	#8DD3C7
AT3G53260	-0.44962078252049	-0.8421611760482008	1.5964646901574426	-0.30468273158875353	1	#8DD3C7
AT1G74970	-0.9826520789202782	0.21890352665639487	-0.5990508792497745	1.3627994315136565	2	#FFFFB3
AT3G52180	-0.9064279699785713	-0.6409104333370657	0.12112729330053036	1.4262111100151067	2	#FFFFB3
AT3G08940	0.7177511876922901	1.1327361815784034	-1.004762738960853	-0.84572463030984	5	#80B1D3
AT4G34580	-0.5567474039546874	-0.9732763601474635	1.426942420770774	0.10308134333137679	1	#8DD3C7
AT2G35490	-1.1226554847905397	-0.5232394428592875	0.29065142872353417	1.355243498926293	2	#FFFFB3
AT3G53980	-1.0640273956945374	-0.5123560633638767	0.29385974574899015	1.2825237133094245	2	#FFFFB3
AT1G79850	-1.1086222312333618	0.7872345315762552	-0.6855025935281167	1.0068902931852222	4	#FB8072
AT3G57660	-0.33174810758854834	-0.6516953534363332	1.2768129601791118	-0.29336949915422966	1	#8DD3C7
AT1G20960	0.8652349278948873	0.33862799319823206	-0.024515667306275118	-1.1793472537868452	5	#80B1D3
AT1G27920	1.0696537759280493	0.6475344041786911	-0.3819190354558375	-1.3352691446509033	5	#80B1D3
AT2G15050	0.7853315371307344	0.9754191279614004	-1.259780323727076	-0.5009703413650597	5	#80B1D3
AT5G01920	-1.2674827507386972	0.5723047980391398	-0.3474698202402931	1.0426477729398491	2	#FFFFB3
AT3G59940	-0.4447647006600837	0.8962005437907433	-0.9249750665336751	0.47353922340301374	4	#FB8072
AT1G05240	-0.8047857460076211	-0.9137422154180909	1.3098368231008228	0.4086911383248889	1	#8DD3C7
AT2G04410	-0.5391163241164572	-0.38799824160000684	-0.2877745150883051	1.2148890808047683	2	#FFFFB3
AT1G04353	-0.6726854122290205	-0.7468579601066488	0.02529602379984714	1.3942473485358229	2	#FFFFB3
AT3G44430	-0.6509634613676852	-0.8003655550133885	0.15985896495516277	1.2914700514259096	2	#FFFFB3
AT5G15410	-1.2525448681972084	-0.17498646296321682	0.12515562058667476	1.302375710573751	2	#FFFFB3
AT1G49860	1.3000704219480248	-0.5127616699254818	0.028978239447316517	-0.8162869914698587	3	#BEBADA
AT2G42170	-0.9267083734715761	-0.9334305480867128	0.6551243376436668	1.205014583914622	2	#FFFFB3
AT5G03880	-1.144367724825535	-0.24259795788634575	0.09998526356917495	1.2869804191427043	2	#FFFFB3
AT2G37170	-1.1367316723681655	-0.04725554948026116	0.031995955790452335	1.151991266057974	2	#FFFFB3
AT2G43150	0.6840261422854983	0.3581425568950792	0.1758628493406839	-1.2180315485212627	3	#BEBADA
AT2G04080	-0.888512880286461	-0.3936961231861233	-0.010296876259703533	1.2925058797322877	2	#FFFFB3
AT4G23670	-0.9820154162900027	-0.6436808534714819	0.32132177084436647	1.3043744989171189	2	#FFFFB3
AT5G07020	-1.1237788434568037	0.26951297606280433	-0.38741644908374634	1.241682316477744	2	#FFFFB3
AT3G22380	0.9801300572651735	0.021073207753354608	0.1402625331477385	-1.1414657981662673	3	#BEBADA
AT4G26370	-1.0209923250600828	-0.40713040379958454	-0.06581140964784392	1.4939341385075096	2	#FFFFB3
AT4G34730	-0.8532058542278476	-0.5147956022949235	-0.08993453502036079	1.4579359915431307	2	#FFFFB3
AT3G54660	-0.8395574778798754	-0.5279230369337378	-0.0023162663626584332	1.3697967811762706	2	#FFFFB3
AT1G51400	-0.8342797888636684	-0.008541349980692515	-0.36135394622572714	1.2041750850700896	2	#FFFFB3
AT5G41990	1.2773001921788014	0.44976674428769353	-0.4984946065255705	-1.2285723299409255	3	#BEBADA
AT5G42020	0.7413663764473157	0.1291185541893206	0.3996932785662351	-1.2701782092028695	3	#BEBADA
AT3G17930	-1.0210287789513	-0.48829407818858916	0.08086617649206297	1.4284566806478256	2	#FFFFB3
AT1G67865	-0.9090918248349903	-0.6713093813621115	0.2986781105328213	1.2817230956642802	2	#FFFFB3
AT4G34135	0.8112855770631326	0.5579213491879904	-0.14376976284384016	-1.2254371634072827	5	#80B1D3
AT5G49665	0.7698818480575043	0.3737704475663504	0.11448879794521688	-1.2581410935690704	3	#BEBADA
AT2G35930	0.9566961285015648	0.5623560170257084	-0.11904186042958931	-1.4000102850976839	5	#80B1D3
AT1G34380	-0.7739567815915517	-0.3388983985310148	-0.2591719360056511	1.372027116128217	2	#FFFFB3
AT5G02890	-0.5573434176072443	-0.46869247097322697	-0.4428675424085781	1.4689034309890483	2	#FFFFB3
AT1G30870	-0.38970408341449125	-1.0637756507308	1.3578961629690782	0.09558357117621268	1	#8DD3C7
AT3G12345	-0.7916160136628599	0.9541884270811595	-0.8691958842039255	0.7066234707856243	4	#FB8072
AT1G73330	-0.9259060776530874	-0.6024446127756454	1.3124856481319365	0.21586504229679773	1	#8DD3C7
AT1G78630	-1.145053143457859	0.21936654980238496	-0.29027597114569115	1.2159625648011647	2	#FFFFB3
AT2G27880	-0.9322397737476703	-0.9362628321636087	1.177260945904187	0.6912416600070919	1	#8DD3C7
AT4G01020	-0.5464326219544554	-0.709106629180046	1.4647252242689754	-0.20918597313447415	1	#8DD3C7
AT1G57660	-0.37984498719085763	-0.5746342500516828	-0.2671145019075596	1.221593739150098	2	#FFFFB3
AT1G58360	-1.0714272757170644	-0.4202812894427119	0.0713864015539699	1.420322163605807	2	#FFFFB3
AT1G52400	-0.7634602573248923	-0.6719565902933675	0.07244692831486324	1.362969919303397	2	#FFFFB3
AT3G26070	0.8114078903948994	1.059465777338786	-1.0797566197614612	-0.7911170479722236	5	#80B1D3
AT5G15860	-0.6608233038985729	-0.9178037324262108	1.3766029802716657	0.20202405605311743	1	#8DD3C7
AT3G10340	-0.6414211212840345	-0.951673727424201	1.4463775394024405	0.14671730930579494	1	#8DD3C7
AT5G57800	-0.6225106850662846	-0.8275801362995298	0.14819239901221934	1.301898422353595	2	#FFFFB3
AT1G31812	-0.10896819700978734	-0.9244952871318675	-0.23510849041681264	1.2685719745584656	6	#FDB462
AT5G48930	-0.727862532759569	-0.9126038350896392	1.4709585367415965	0.1695078311076127	1	#8DD3C7
AT5G22500	-0.8767436146491717	-0.7724651231117704	0.33730936690732594	1.3118993708536164	2	#FFFFB3
AT5G36120	-0.719142388587685	-0.40506690602587325	-0.34677182783687854	1.470981122450438	2	#FFFFB3
AT2G38310	0.4816354320618309	0.43980811243249884	0.48228867397866265	-1.40373221847299	3	#BEBADA
AT1G21310	0.6722937795189835	1.0938729500650894	-0.554256996023804	-1.21190973356027	5	#80B1D3
AT2G21170	-1.3416618994994427	0.4934255458513163	-0.22419410186494027	1.0724304555130653	2	#FFFFB3
AT2G40520	-0.8832164662157626	-0.44643302060477696	0.025966459888772775	1.3036830269317672	2	#FFFFB3
AT1G21050	1.2315100163004586	0.22091607632150909	-0.20010796410655618	-1.2523181285154106	3	#BEBADA
AT4G21680	-0.11511407823686443	1.2716401126768153	-0.8532961912368492	-0.30322984320310203	4	#FB8072
AT1G32060	-0.9200544697265768	0.8136481992401611	-0.6955731992566785	0.8019794697430946	4	#FB8072
AT3G23510	0.13196876665437043	0.7152915329590095	0.22286161033938925	-1.0701219099527686	3	#BEBADA
AT3G56240	-0.5564078613524674	-0.6436269998147659	-0.03374126596290018	1.233776127130135	2	#FFFFB3
AT1G09240	-0.7458459618459379	-0.4077281118852329	-0.03257597606375001	1.1861500497949211	2	#FFFFB3
AT3G09275	-0.46801282930660676	0.884117455876331	-0.9012052098505426	0.48510058328081984	4	#FB8072
AT4G30610	-0.6440008271441621	-0.4830043384746747	-0.14709561758440304	1.2741007832032387	2	#FFFFB3
AT1G21080	-0.5708779428432974	-0.9020524083443713	1.4412863349735512	0.031644016214117866	1	#8DD3C7
AT3G10985	1.1123097614646893	0.2252603335767067	-0.17094504141639266	-1.1666250536250038	3	#BEBADA
AT1G05200	1.203532246152593	0.646921296384252	-0.7724590979552313	-1.0779944445816132	5	#80B1D3
AT3G28070	-0.648005203105387	-0.8288941982334254	0.0684381981777059	1.4084612031611072	2	#FFFFB3
AT5G60600	-1.1764800204913408	0.1448018423098268	-0.11327359990524598	1.1449517780867609	2	#FFFFB3
AT3G56680	0.8900948909981008	0.993155682254205	-1.0972795043910233	-0.7859710688612838	5	#80B1D3
AT1G72200	-0.43529832194331036	-0.7974921328596822	1.3186594639436062	-0.08586900914061366	1	#8DD3C7
AT3G13790	0.8356107751186704	0.8407772128033743	-0.3314990814113463	-1.3448889065106993	5	#80B1D3
AT1G75280	-0.8749632508948514	-0.4230957674300351	0.08347421308049442	1.2145848052443922	2	#FFFFB3
AT4G24160	1.1629126863421793	0.35910939399872044	-0.2410519705177269	-1.2809701098231736	3	#BEBADA
AT1G76930	0.17853611765128488	1.2455238441994692	-0.8912125497559461	-0.5328474120948076	4	#FB8072
AT5G55390	1.1877777353744847	0.43729046283697237	-0.39903907680203166	-1.226029121409425	5	#80B1D3
AT5G04960	-0.31054828936494294	-1.0294138617429998	1.3285841500940845	0.011378001013857867	1	#8DD3C7
AT5G35190	-0.5059696860187927	-0.984544853043593	1.3452670836820895	0.14524745538029654	1	#8DD3C7
AT1G18170	-1.0328218584442839	-0.7340177439399705	0.4450371227456389	1.3218024796386154	2	#FFFFB3
AT3G54430	0.7640655661617652	0.4128769995945224	0.06820897919356633	-1.2451515449498554	3	#BEBADA
AT1G64850	-0.8026101732175593	-0.568353957787202	0.12650773721968	1.2444563937850828	2	#FFFFB3
AT4G20760	0.22584676373753693	1.2101926437445034	-1.3659626835599958	-0.0700767239220444	4	#FB8072
AT3G10940	-1.0370106750704402	-0.5987483909487917	0.2701568193559962	1.365602246663235	2	#FFFFB3
AT5G23750	-0.6708847422648934	-0.9406651703707504	1.3163456452003996	0.29520426743524353	1	#8DD3C7
AT3G02870	-0.9373054009514482	-0.7685824947525732	0.28661549481537163	1.4192724008886506	2	#FFFFB3
AT1G03106	-0.8903635799636193	-0.9025801343575409	0.5610912981716207	1.2318524161495394	2	#FFFFB3
AT2G28630	1.0340129689976685	0.21235952859116347	-1.2359332611206881	-0.010439236468144765	5	#80B1D3
AT5G14780	-1.1221422350353167	-0.4670303364887271	0.4828602909282802	1.1063122805957646	2	#FFFFB3
AT2G25450	0.7912508676121109	1.0969082148684983	-0.9684850119663093	-0.9196740705142996	5	#80B1D3
AT2G22560	-0.3929606703528328	-0.8849116423599904	1.32805083557879	-0.05017852286596625	1	#8DD3C7
AT1G16460	0.6118125720165887	1.0286360317713517	-1.2196064522294319	-0.42084215155850796	5	#80B1D3
AT1G66280	1.2275508318134805	0.5214674569713462	-0.6295890330273383	-1.119429255757489	3	#BEBADA
AT2G25610	-0.4080396366267821	-0.49425756085843325	-0.35625193938975336	1.2585491368749666	2	#FFFFB3
AT2G37220	-1.0395648192543123	0.890399429606266	-0.6192536020950584	0.7684189917431055	4	#FB8072
AT1G14740	0.6102415379292973	0.34512070517516835	0.4476856020749258	-1.40304784517939	3	#BEBADA
AT3G12580	-0.6294748397243722	-1.0320492406514958	1.3232366839570053	0.3382873964188625	1	#8DD3C7
AT3G25610	0.5766478579756562	0.5359746811857969	-0.04527439865356713	-1.0673481405078857	5	#80B1D3
AT1G59990	-0.9849622567992179	-0.34570779249888683	0.03340480612232307	1.297265243175781	2	#FFFFB3
AT4G02290	-0.5155268060742181	1.3147298938873702	-0.8250527304217233	0.025849642608572254	4	#FB8072
AT3G54420	0.8069141889975272	0.5226020994322356	-0.02290563287756407	-1.306610655552199	5	#80B1D3
AT2G05070	-0.46062736852510555	-0.41156556669470695	-0.26669038775114984	1.138883322970961	2	#FFFFB3
AT1G17510	-0.6718876731068635	-0.9646073187914	0.3018453376386309	1.3346496542596331	2	#FFFFB3
AT5G27640	-0.4903297979709414	-0.4726558226341911	1.2592311073176066	-0.29624548671247514	1	#8DD3C7
AT5G43940	0.6051168021623169	1.1082228025388081	-1.1377037587810097	-0.5756358459201166	5	#80B1D3
AT1G29390	0.647586675203001	0.9638486311242682	-1.3762498535440835	-0.23518545278318714	5	#80B1D3
AT5G14060	-0.871478341905048	-0.6179697856635686	-0.002106363312830447	1.4915544908814469	2	#FFFFB3
AT4G22200	-0.915176027031213	-0.7126047438079025	0.279656879555577	1.3481238912835383	2	#FFFFB3
AT5G27560	-0.6827203166144167	-0.6791552944816468	-0.14704548496209782	1.5089210960581587	2	#FFFFB3
AT2G35260	-0.4778591161228246	-0.9784453368737928	0.1065866186305718	1.3497178343660456	2	#FFFFB3
AT3G21250	0.668152177671857	0.4077778730834281	-0.04824024198103339	-1.0276898087742525	5	#80B1D3
AT5G66570	-1.1324734948801165	0.2833560421235425	-0.22450722140433338	1.0736246741609068	2	#FFFFB3
AT3G07650	0.41419875053917754	1.2360308945563405	-1.173744977006658	-0.47648466808886114	5	#80B1D3
AT5G49910	-1.3007372764271463	-0.2660308046792787	0.30932272808417927	1.257445353022243	2	#FFFFB3
AT2G09205	-0.6790126762976424	-0.8314933089880182	1.4322829391375167	0.07822304614814386	1	#8DD3C7
AT1G20490	-0.8403650237610454	-0.9110655838623977	1.3355971388603258	0.4158334687631173	1	#8DD3C7
AT2G30410	0.9013928385345578	0.3783983302334511	-1.244289045311631	-0.03550212345637928	5	#80B1D3
AT5G22010	0.8731447567577519	0.38364093242527053	0.21179789089217335	-1.468583580075195	3	#BEBADA
AT1G64170	0.5111489692137997	0.7458168975282367	-0.22283606295673203	-1.0341298037853044	5	#80B1D3
AT1G14870	1.0062524821213985	0.2657820479154159	-0.155212609067286	-1.1168219209695283	3	#BEBADA
AT1G28660	-0.6029293406288239	-0.9905941606234027	1.379105834454493	0.21441766679773264	1	#8DD3C7
AT1G16710	1.0670315423670755	0.20496647423781253	-0.007243659912657722	-1.2647543566922312	3	#BEBADA
AT3G21055	-0.8944565251033612	0.2677846646881247	-0.3767049235663823	1.0033767839816181	2	#FFFFB3
AT2G28950	0.495667756047071	1.2500470811724185	-1.1552345315431187	-0.5904803056763698	5	#80B1D3
AT2G30490	1.035376891697256	0.11923697980083219	0.19005339078464792	-1.3446672622827376	3	#BEBADA
AT4G17340	-1.1631243810841947	-0.47582067202006506	0.4538380075662783	1.1851070455379824	2	#FFFFB3
AT2G45770	-0.5711620098736505	-0.40373038052863536	-0.3145244859520888	1.2894168763543736	2	#FFFFB3
AT1G64740	-0.9333584072527186	-0.5467331531761457	0.22350260302735178	1.2565889574015134	2	#FFFFB3
AT5G51820	-0.8689641535877135	0.9664213106323795	-0.8770705794817355	0.7796134224370725	4	#FB8072
AT4G19420	-0.6452158287083396	-0.6087633334892084	0.15122789373837692	1.1027512684591716	2	#FFFFB3
AT5G19740	-0.4233298355178982	-1.0824003188222382	1.376567223780285	0.12916293055985045	1	#8DD3C7
AT4G23680	-0.105092150481696	-1.2702076531661715	1.2801098427462172	0.09518996090165137	1	#8DD3C7
AT4G34260	-1.011473565669668	-0.5044318372669377	0.2270637886376878	1.2888416142989167	2	#FFFFB3
AT2G36880	-0.733195601486701	-0.9985636584878395	1.3420470794530837	0.38971218052145684	1	#8DD3C7
AT1G18710	-0.9465848165906717	-0.9468116640996747	0.773028784080324	1.1203676966100227	1	#8DD3C7
AT3G50440	-0.5596525530435557	-0.5993541078994364	-0.1864317767234147	1.345438437666407	2	#FFFFB3
AT5G18460	-0.3510405547354372	-0.7442506478176881	-0.3150183011666002	1.410309503719726	2	#FFFFB3
AT5G23820	0.8550833705533105	0.7947045901629991	-1.1411119674961123	-0.5086759932201966	5	#80B1D3
AT2G04170	-0.5638003802433263	-1.1749043009800857	1.2722103842691057	0.46649429695430605	1	#8DD3C7
AT1G20190	-1.0971969858818802	-0.3642613872791105	0.1708312768643986	1.2906270962965913	2	#FFFFB3
AT1G74030	-0.1483282632470255	-1.1653745039542522	1.2799289765367305	0.03377379066454763	1	#8DD3C7
AT2G25810	-0.7022105673987055	-1.0325056347473378	1.2510506210261914	0.48366558111985153	1	#8DD3C7
AT4G16260	-0.21092966297969992	1.446981035699943	-0.9548267005717658	-0.281224672148478	4	#FB8072
AT5G59130	-1.029194718864941	-0.5937222144106309	0.37217502674980474	1.250741906525767	2	#FFFFB3
AT2G06850	-1.128309443767441	-0.4143107130009836	0.4424509763121803	1.100169180456244	2	#FFFFB3
AT3G01550	-0.8876039104009863	-0.6930653812797878	0.23406459255536502	1.3466046991254086	2	#FFFFB3
AT5G08380	-0.9120670298928669	-0.325325774836159	0.10057416309544204	1.1368186416335848	2	#FFFFB3
AT1G77122	-0.5282286201241353	-0.40672086684632747	-0.3137133709948238	1.2486628579652868	2	#FFFFB3
AT2G41560	-0.7467337381439068	1.1997019220164842	-0.8750243899172151	0.42205620604464045	4	#FB8072
AT5G23010	1.1294998414660755	0.42866750101634393	-0.33448816976485934	-1.223679172717559	5	#80B1D3
AT1G19870	1.1542089534949627	0.20252450775704933	-0.03760266872276116	-1.3191307925292501	3	#BEBADA
AT3G24506	0.7672827682709493	1.0074566118950856	-1.2714989252624858	-0.5032404549035498	5	#80B1D3
AT2G45290	-0.6714165471810287	-1.0535731220119184	1.3201132125534385	0.40487645663950866	1	#8DD3C7
AT2G40890	-0.7170364706374135	-0.791168625482961	1.4559448323784825	0.052260263741892944	1	#8DD3C7
AT4G26510	-0.07377738356657991	-0.9929231101859181	-0.09611668701024544	1.162817180762742	6	#FDB462
AT4G13840	-1.1602893737242128	-0.49023091684966463	0.4345953523973906	1.2159249381764863	2	#FFFFB3
AT5G47450	-1.011507472126923	-0.7735467185045314	0.6357213229836128	1.1493328676478411	2	#FFFFB3
AT4G38775	-1.2739819446792062	-0.039205644802659326	0.20026518868224624	1.1129224007996195	2	#FFFFB3
AT4G38970	-0.9650628130607897	0.07714111747793485	-0.206519071581751	1.0944407671646053	2	#FFFFB3
AT5G37790	1.2645096832446214	0.2445645944114053	-0.24429776239585563	-1.26477651526017	3	#BEBADA
AT2G15220	-0.9949509778230552	-0.43218239436845923	0.18743758361591034	1.2396957885756044	2	#FFFFB3
AT5G25560	1.2941057399654383	0.37131346864597686	-0.5594518480313156	-1.1059673605800995	3	#BEBADA
AT1G02500	1.0167084141518679	0.888617698785175	-0.890804982503957	-1.0145211304330861	5	#80B1D3
AT2G43680	1.016637851017344	0.5016248697771469	-0.22111848207442378	-1.2971442387200687	5	#80B1D3
AT1G64050	1.0867670575145838	0.2707879064503358	-0.0028455470836648306	-1.3547094168812543	3	#BEBADA
AT3G18080	0.5448723713087298	1.0426038164413622	-0.9155285296443068	-0.6719476581057859	5	#80B1D3
AT4G11650	-0.20643264868014552	1.5279121796195945	-0.9479343760707967	-0.37354515486865214	4	#FB8072
